Time;durP1;ratioP1;P1;durP2;ratioP2;P2;SDS_P1;SDS_P2;PMS_P1;PMS_P2;Temp;Humidity;BMP_temperature;BMP_pressure;BME280_temperature;BME280_humidity;BME280_pressure;Samples;Min_cycle;Max_cycle;Signal;HPM_P1;HPM_P2
2026/07/16 00:01:34;;;;;;;8.68;6.43;;;;;;;23.16;100.00;164861.03;5443377;26;20034;-67
2026/07/16 00:04:00;;;;;;;7.13;5.80;;;;;;;23.20;100.00;164869.13;5446199;26;20018;-67
2026/07/16 00:06:26;;;;;;;7.80;5.35;;;;;;;23.25;100.00;164882.56;5453629;26;20422;-67
2026/07/16 00:08:52;;;;;;;9.77;5.65;;;;;;;23.27;100.00;164889.31;5453519;26;20026;-67
2026/07/16 00:11:17;;;;;;;9.63;5.05;;;;;;;23.31;100.00;164898.75;5452148;26;20027;-68
2026/07/16 00:13:43;;;;;;;8.95;5.63;;;;;;;23.36;100.00;164913.53;5452633;26;20009;-68
2026/07/16 00:16:09;;;;;;;9.88;5.72;;;;;;;23.37;100.00;164914.91;5463944;26;20002;-67
2026/07/16 00:18:35;;;;;;;8.40;5.63;;;;;;;23.33;100.00;164905.47;5461097;26;19999;-68
2026/07/16 00:21:02;;;;;;;6.95;5.22;;;;;;;23.31;100.00;164900.06;5453301;26;20016;-67
2026/07/16 00:23:28;;;;;;;7.13;5.20;;;;;;;23.34;100.00;164906.78;5453901;26;20449;-69
2026/07/16 00:25:53;;;;;;;7.25;5.40;;;;;;;23.35;100.00;164909.50;5453248;26;19998;-68
2026/07/16 00:28:19;;;;;;;7.93;5.30;;;;;;;23.35;100.00;164910.84;5453231;26;20013;-67
2026/07/16 00:30:45;;;;;;;7.57;5.80;;;;;;;23.32;100.00;164901.41;5453045;26;20003;-68
2026/07/16 00:33:11;;;;;;;8.80;5.68;;;;;;;23.23;100.00;164878.53;5453126;26;20014;-69
2026/07/16 00:35:38;;;;;;;10.23;6.38;;;;;;;23.23;100.00;164877.19;5453494;26;20003;-68
2026/07/16 00:38:04;;;;;;;7.68;6.28;;;;;;;23.18;100.00;164865.09;5453194;26;20028;-68
2026/07/16 00:40:30;;;;;;;9.40;5.82;;;;;;;23.18;100.00;164866.41;5453453;26;20003;-68
2026/07/16 00:42:55;;;;;;;8.38;5.88;;;;;;;23.18;100.00;164865.09;5453007;26;20015;-68
2026/07/16 00:45:21;;;;;;;7.30;6.03;;;;;;;23.10;100.00;164843.53;5452991;26;20012;-70
2026/07/16 00:47:47;;;;;;;8.63;5.97;;;;;;;23.09;100.00;164842.19;5452259;26;19998;-68
2026/07/16 00:50:13;;;;;;;8.68;6.28;;;;;;;23.07;100.00;164835.47;5451978;26;20013;-68
2026/07/16 00:52:39;;;;;;;6.10;5.07;;;;;;;23.09;100.00;164840.88;5455428;26;20013;-68
2026/07/16 00:55:05;;;;;;;11.65;6.90;;;;;;;23.08;100.00;164839.53;5461926;26;20007;-68
2026/07/16 00:57:31;;;;;;;8.25;6.22;;;;;;;23.09;100.00;164840.88;5464893;26;20002;-67
2026/07/16 00:59:57;;;;;;;8.57;6.28;;;;;;;23.08;100.00;164838.19;5452456;26;20014;-68
2026/07/16 01:02:23;;;;;;;7.45;5.97;;;;;;;23.09;100.00;164840.88;5452670;26;20434;-68
2026/07/16 01:04:49;;;;;;;7.55;6.07;;;;;;;23.08;100.00;164839.53;5452515;26;19998;-69
2026/07/16 01:07:15;;;;;;;9.85;7.03;;;;;;;23.07;100.00;164835.47;5460561;26;19994;-69
2026/07/16 01:09:41;;;;;;;7.32;6.60;;;;;;;23.02;100.00;164823.38;5453536;26;19999;-71
2026/07/16 01:12:06;;;;;;;8.57;5.97;;;;;;;23.03;100.00;164824.72;5452356;26;20010;-70
2026/07/16 01:14:32;;;;;;;16.65;7.40;;;;;;;22.98;100.00;164813.88;5452362;26;20003;-70
2026/07/16 01:16:58;;;;;;;10.82;6.85;;;;;;;22.85;100.00;164778.91;5452761;26;20000;-69
2026/07/16 01:19:24;;;;;;;10.98;7.15;;;;;;;22.85;100.00;164777.56;5452628;26;20010;-68
2026/07/16 01:21:50;;;;;;;13.00;7.43;;;;;;;22.80;100.00;164764.13;5452377;26;20014;-68
2026/07/16 01:24:16;;;;;;;11.00;6.90;;;;;;;22.77;100.00;164757.41;5451959;26;20003;-68
2026/07/16 01:26:42;;;;;;;8.95;7.10;;;;;;;22.77;100.00;164757.41;5451729;26;20002;-69
2026/07/16 01:29:08;;;;;;;10.45;7.22;;;;;;;22.80;100.00;164765.47;5452542;26;19999;-68
2026/07/16 01:31:33;;;;;;;11.38;7.35;;;;;;;22.85;100.00;164778.91;5452400;26;19999;-68
2026/07/16 01:33:59;;;;;;;8.18;6.65;;;;;;;22.87;100.00;164782.94;5452199;26;20009;-68
2026/07/16 01:36:25;;;;;;;10.00;6.65;;;;;;;22.89;100.00;164788.34;5452113;26;19995;-69
2026/07/16 01:38:51;;;;;;;11.15;6.85;;;;;;;22.93;100.00;164799.09;5452104;26;20014;-68
2026/07/16 01:41:17;;;;;;;10.88;6.22;;;;;;;22.94;100.00;164803.16;5452206;26;19999;-69
2026/07/16 01:43:43;;;;;;;10.70;6.85;;;;;;;22.94;100.00;164801.78;5451901;26;19998;-69
2026/07/16 01:46:09;;;;;;;9.07;7.00;;;;;;;22.87;100.00;164784.28;5452244;26;20002;-68
2026/07/16 01:48:35;;;;;;;8.43;6.90;;;;;;;22.81;100.00;164766.78;5452162;26;20009;-69
2026/07/16 01:51:01;;;;;;;12.75;6.82;;;;;;;22.76;100.00;164754.69;5451937;26;20014;-69
2026/07/16 01:53:27;;;;;;;8.48;6.75;;;;;;;22.73;100.00;164746.63;5451950;26;20002;-69
2026/07/16 01:55:53;;;;;;;10.40;6.97;;;;;;;22.74;100.00;164750.69;5451875;26;20409;-67
2026/07/16 01:58:19;;;;;;;8.65;5.88;;;;;;;22.76;100.00;164754.69;5451469;26;19998;-69
